-24;0;9;1;0;0;0
-24,00568;1,132123;9,09706;0,6471065;0,006517416;-0,7618926;0,02702598
-24,00202;1,133242;9,10907;0,6287169;0,001652095;-0,7772841;0,02327431
-24,00013;1,133528;9,118959;0,6142551;0,0001009578;-0,7887969;0,02213963
-23,99966;1,133935;9,124225;0,6069397;1,272429E-05;-0,7944589;0,0214319
-23,99952;1,134188;9,12934;0,6000361;0,000199566;-0,7997186;0,02017129
-23,99977;1,134616;9,13427;0,5934668;0,001023009;-0,8046505;0,0182697
-24,00036;1,135107;9,139156;0,5871148;0,002413248;-0,8093441;0,01589033
-24,00122;1,135485;9,143988;0,5807776;0,004184352;-0,8139328;0,01390076
-24,00219;1,135623;9,148603;0,5748491;0,00717932;-0,8181381;0,01212571
-24,00344;1,13572;9,153193;0,5692773;0,01107778;-0,821998;0,0109551
-24,00486;1,135699;9,157499;0,5641729;0,01521119;-0,8254508;0,01042172
-24,00652;1,13554;9,161646;0,5592946;0,01898543;-0,8286878;0,010271
-24,00832;1,135176;9,165558;0,5547169;0,02211657;-0,8316758;0,0107448
-24,0102;1,134746;9,169318;0,5503984;0,02536275;-0,8344328;0,01184492
-24,01217;1,134138;9,172899;0,546224;0,02850178;-0,8370405;0,01378802
-24,01412;1,133122;9,176208;0,5421424;0,03111312;-0,8395448;0,01667288
-24,01619;1,132521;9,179279;0,537831;0,03356268;-0,8421274;0,02080711
-24,01833;1,132031;9,182135;0,5333714;0,03632716;-0,844744;0,02455512
-24,02047;1,131484;9,184689;0,5287607;0,03916715;-0,8473768;0,02882191
-24,02262;1,130888;9,186901;0,5243099;0,04196853;-0,8498619;0,03274978
-24,02499;1,130379;9,188992;0,5194636;0,04512348;-0,8525226;0,03642444
-24,02739;1,129826;9,190754;0,5150023;0,0483662;-0,8549085;0,0395563
-24,02969;1,128812;9,192433;0,5106159;0,0524427;-0,8571401;0,04280189
-24,03216;1,12806;9,193909;0,5061399;0,05612193;-0,8593495;0,04680876
-24,03469;1,126529;9,195152;0,5018234;0,05972891;-0,8614215;0,05058392
-24,03708;1,124957;9,196229;0,4971989;0,06393545;-0,8635433;0,05475961
-24,0393;1,123333;9,197079;0,4919361;0,06859017;-0,8658797;0,05955435
-24,0412;1,121557;9,197564;0,4856984;0,07324468;-0,8686505;0,06464251
-24,04303;1,119893;9,197797;0,4777754;0,07882448;-0,872079;0,07067958
-24,04464;1,118158;9,197785;0,468244;0,08488084;-0,8761711;0,07659628
-24,04591;1,11657;9,197523;0,4584108;0,09083321;-0,8802238;0,08255326
-24,04723;1,115213;9,196961;0,4467736;0,09619601;-0,8850921;0,08804335
-24,04847;1,113948;9,196135;0,4350652;0,1000351;-0,8900383;0,09243017
-24,04971;1,112417;9,195161;0,4221276;0,1026267;-0,8955534;0,09622969
-24,05062;1,110285;9,194336;0,4095864;0,1044697;-0,9008314;0,09913624
-24,05142;1,108066;9,193496;0,3966345;0,1055745;-0,9060721;0,1028033
-24,05197;1,106107;9,192756;0,384135;0,1061469;-0,9109455;0,1065427
-24,05242;1,104194;9,191863;0,3701705;0,105696;-0,9163021;0,1104199
-24,05262;1,102276;9,191225;0,3561942;0,1044752;-0,9215616;0,1137314
-24,0525;1,100495;9,190734;0,3420191;0,1037664;-0,9265102;0,1176198
-24,05229;1,099309;9,190414;0,3278818;0,1027093;-0,9311928;0,121756
-24,05197;1,098588;9,190282;0,3133048;0,1008388;-0,935883;0,1256768
-24,05165;1,098206;9,190516;0,2987413;0,09753127;-0,9404889;0,1293136
-24,05152;1,098312;9,19087;0,2852828;0,09392826;-0,9446488;0,1320219
-24,05183;1,098788;9,191218;0,272786;0,0891148;-0,9486863;0,1328183
-24,05224;1,099405;9,191481;0,2617954;0,0840304;-0,9524032;0,1316442
-24,05265;1,099928;9,191669;0,251668;0,07860275;-0,9558211;0,1299655
-24,05304;1,100476;9,191984;0,241644;0,07354247;-0,959012;0,1284354
-24,05333;1,100986;9,192426;0,2318542;0,06917286;-0,9617786;0,1282211
-24,05371;1,101556;9,193006;0,2215389;0,06415135;-0,9644457;0,1290337
-24,05415;1,102096;9,193593;0,2110789;0,05881025;-0,9670032;0,129969
-24,0547;1,102619;9,194129;0,2004437;0,05327723;-0,9695646;0,1301087
-24,05523;1,10301;9,19473;0,1901471;0,04748774;-0,9719171;0,1302542
-24,05556;1,103608;9,195282;0,1793113;0,04167077;-0,9741962;0,1305869
-24,05574;1,104264;9,195876;0,1675702;0,03652112;-0,9764891;0,1305966
-24,05596;1,105018;9,196541;0,1552386;0,03197516;-0,9787585;0,1300402
-24,05618;1,105812;9,196969;0,143379;0,02762732;-0,9810222;0,1275727
-24,0563;1,106467;9,197579;0,1294826;0,02273424;-0,9834526;0,1246531
-24,05651;1,107194;9,198468;0,1147206;0,01776936;-0,9855691;0,123195
-24,05686;1,107812;9,199481;0,09963262;0,01313924;-0,9873958;0,1222719
-24,05744;1,108245;9,200578;0,08450634;0,008530473;-0,9889814;0,1212509
-24,05827;1,108658;9,201733;0,06944661;0,003918678;-0,9903575;0,1198076
-24,05932;1,109166;9,202987;0,05458434;-0,0003733344;-0,9914126;0,1188342
-24,06059;1,109609;9,204341;0,03954615;-0,004663161;-0,9922462;0,1177359
-24,06216;1,109843;9,205663;0,0245956;-0,008891185;-0,9929407;0,1156923
-24,06394;1,109824;9,207116;0,009366807;-0,01312748;-0,9935115;0,112583
-24,0661;1,110123;9,208343;-0,006200248;-0,01741336;-0,993779;0,1098252
-24,06859;1,110295;9,209628;-0,0221884;-0,02094208;-0,9938383;0,1065573
-24,07144;1,110383;9,21117;-0,03810892;-0,02380399;-0,9933946;0,1055859
-24,07456;1,111219;9,212445;-0,05410347;-0,02561756;-0,9925894;0,105749
-24,07813;1,112398;9,21349;-0,07005125;-0,02636382;-0,9917479;0,1040864
-24,08212;1,113696;9,214279;-0,08562215;-0,02694609;-0,990856;0,1007335
-24,0864;1,11486;9,214778;-0,1003193;-0,02534541;-0,98996;0,09629586
-24,09093;1,115731;9,2151;-0,1139684;-0,0227406;-0,9889585;0,09195282
-24,09569;1,116189;9,215468;-0,1275633;-0,02070028;-0,9876469;0,08861607
-24,10047;1,116429;9,215849;-0,141453;-0,01962077;-0,9860008;0,08607227
-24,10533;1,116597;9,216316;-0,1564052;-0,01853878;-0,983998;0,08331753
-24,11035;1,116646;9,216624;-0,1718129;-0,01679529;-0,9817275;0,08005735
-24,11559;1,11648;9,216754;-0,187326;-0,01526662;-0,9791979;0,0764676
-24,12084;1,116547;9,216809;-0,2031845;-0,01388607;-0,9763026;0,07318747
-24,12611;1,116877;9,216741;-0,2194381;-0,01284459;-0,973038;0,06985028
-24,13144;1,117517;9,216316;-0,235736;-0,01158913;-0,9694666;0,06654765
-24,13676;1,118756;9,215567;-0,2526064;-0,01085403;-0,9654455;0,06314361
-24,14173;1,12025;9,2145;-0,2698597;-0,009322337;-0,961052;0,05888896
-24,14657;1,122077;9,213185;-0,287546;-0,007269205;-0,9561867;0,05451079
-24,15134;1,124114;9,211432;-0,3051588;-0,004360386;-0,950982;0,04992496
-24,1558;1,126136;9,209379;-0,3223704;-0,001439484;-0,9455063;0,04575027
-24,15995;1,127772;9,207017;-0,3394312;0,0008454723;-0,9397005;0,04181693
-24,16381;1,129028;9,204699;-0,3562114;0,00221999;-0,9336153;0,03835389
-24,1674;1,129876;9,202359;-0,3734149;0,002603347;-0,9269641;0,03594786
-24,17081;1,130245;9,199945;-0,3905095;0,003045866;-0,9199315;0,03491489
-24,17406;1,130363;9,197519;-0,4075741;0,002709007;-0,9124981;0,03497346
-24,17703;1,130369;9,195047;-0,4249737;0,00247104;-0,9045035;0,03556397
-24,1799;1,130255;9,19249;-0,4422563;0,002266497;-0,8961282;0,03685836
-24,18269;1,130343;9,189978;-0,458995;0,002570145;-0,8876088;0,03831119
-24,18522;1,13061;9,187374;-0,4755066;0,00369381;-0,8788135;0,03957976
-24,18752;1,130946;9,18453;-0,491263;0,004544862;-0,8700667;0,04029991
-24,18971;1,131113;9,181738;0,5059795;-0,005720131;0,8615435;-0,04116921
